E,7,11,10,8,6,9,7,2,9,12,4,8,5,7,7,10
W,4,6,6,4,5,8,7,6,3,6,8,8,6,8,3,7
Y,4,11,7,8,1,9,10,3,2,6,13,8,2,11,0,8
O,7,11,8,8,6,8,6,8,6,10,4,8,4,9,5,6
W,4,3,6,4,2,11,8,5,1,6,9,8,8,10,0,8
Z,6,7,5,10,4,8,5,5,5,11,6,7,3,9,9,8
N,2,3,4,1,1,5,9,3,4,11,8,8,5,8,0,7
V,4,8,4,6,3,4,11,2,2,9,10,8,3,12,1,8
N,9,13,8,7,4,5,9,4,6,3,4,11,6,10,2,7
P,9,10,7,5,3,7,9,7,5,14,4,4,4,10,4,8
K,1,0,1,0,0,4,6,6,2,7,6,11,3,7,2,10
F,5,10,8,8,5,6,10,3,6,13,7,5,2,9,3,7
R,5,9,5,4,3,8,8,3,5,9,2,6,5,6,5,7
D,4,7,6,5,4,9,7,4,6,10,5,5,3,8,3,8
Z,3,3,4,4,3,7,7,5,10,6,6,8,2,8,7,8
E,4,9,6,7,7,7,8,3,6,5,7,10,5,11,7,8
V,3,11,5,8,4,8,11,2,3,5,10,8,3,12,1,8
I,5,7,6,8,6,8,10,4,5,6,7,9,3,6,8,6
L,3,3,4,5,1,0,0,6,6,0,1,5,0,8,0,8
G,2,1,3,2,2,7,7,5,4,7,6,9,3,6,4,9
G,4,5,5,8,2,7,6,8,9,6,5,11,1,8,6,11
F,3,6,5,4,4,7,10,1,4,9,6,6,4,9,2,5
U,5,5,6,7,2,7,4,14,6,7,15,8,3,9,0,8
D,5,8,5,6,4,6,7,9,8,7,7,6,2,8,3,8
W,8,9,8,4,3,7,10,3,2,7,10,7,9,12,1,6
D,5,5,6,8,3,5,7,10,9,7,6,5,3,8,4,8
I,2,2,1,3,1,7,7,1,8,7,6,8,0,8,3,8
L,2,2,3,3,1,4,4,4,7,2,1,6,0,7,1,6
T,5,8,7,7,7,6,7,3,8,7,6,9,4,6,9,4
M,8,11,10,8,13,7,7,7,4,7,5,8,7,11,9,8
D,4,11,4,8,3,5,7,11,8,7,6,5,3,8,4,8
F,6,9,8,7,4,5,11,1,6,13,7,4,1,10,2,7
D,2,4,4,3,2,8,7,4,6,10,5,6,2,8,2,8
Z,2,4,4,3,2,7,8,2,9,12,6,8,1,8,5,7
F,3,4,5,3,2,5,11,3,5,13,7,5,1,9,1,7
H,4,9,6,6,5,7,6,7,7,7,7,9,3,8,3,9
Q,3,5,4,6,2,8,8,7,5,5,8,9,3,8,5,9
X,2,2,4,3,2,8,7,3,9,6,6,8,2,8,6,8
A,4,8,6,7,6,7,8,2,4,7,8,8,5,8,5,6
G,4,6,6,4,5,7,7,5,3,6,6,10,4,8,7,8
V,9,13,7,7,4,7,8,7,4,8,9,6,7,13,3,9
Y,7,8,5,12,4,10,10,1,4,7,10,5,3,9,5,10
M,4,7,5,5,5,8,6,6,4,7,7,8,8,5,2,7
G,3,9,5,6,4,6,6,6,6,7,5,12,2,9,4,9
V,1,0,2,1,0,7,9,3,2,7,12,8,2,10,0,8
A,2,1,4,2,1,8,2,2,2,8,1,8,2,6,2,7
A,3,5,5,4,2,11,2,2,2,9,2,9,2,6,2,8
O,4,9,6,6,4,7,6,8,5,7,4,8,3,8,3,8
I,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8
M,4,4,5,3,3,7,6,6,5,6,7,7,8,6,3,7
W,4,7,6,5,5,7,9,6,4,8,8,7,6,8,3,8
W,5,7,7,5,3,6,8,5,1,7,8,8,8,9,0,8
X,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8
L,4,10,6,8,3,5,4,1,9,7,2,11,0,7,3,7
U,6,9,8,8,8,7,6,4,5,6,6,8,7,9,2,8
I,2,9,3,7,2,9,7,0,7,13,5,8,0,8,1,8
I,1,3,1,2,0,7,7,1,8,7,6,8,0,8,3,8
Q,3,8,4,7,2,8,7,8,5,6,7,8,3,8,5,9
U,4,4,5,3,2,4,7,5,8,10,8,9,4,11,3,4
G,3,6,4,4,4,7,8,5,3,6,6,9,3,7,6,8
L,4,9,5,8,5,7,6,5,5,7,7,8,3,9,8,11
A,2,7,3,5,2,12,3,2,2,10,2,9,2,6,2,8
I,1,5,2,3,1,7,7,0,7,13,6,8,0,8,1,8
U,2,3,3,2,1,5,8,5,6,10,9,9,3,10,2,6
B,5,9,7,7,6,9,7,3,7,10,4,6,2,8,5,10
I,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8
O,6,11,6,8,5,8,7,8,5,10,5,8,4,9,4,6
C,5,11,6,8,3,6,7,7,11,5,6,14,1,7,4,8
G,4,9,5,7,3,8,7,8,7,6,6,9,2,7,6,10
D,4,8,6,6,4,6,8,7,7,11,7,5,3,8,4,8
C,4,8,5,6,3,5,8,7,8,8,8,14,2,9,4,9
M,4,7,6,5,4,4,7,4,5,10,11,10,6,5,2,6
S,4,11,5,8,4,8,8,8,7,8,4,7,2,7,9,8
R,3,4,4,2,3,7,7,5,5,7,5,7,2,7,4,8
Q,5,6,7,9,10,8,9,5,2,6,7,9,9,14,10,14
B,7,11,10,8,7,11,6,3,8,11,3,7,3,8,5,12
O,1,0,2,0,0,7,7,6,4,7,6,8,2,8,3,8
U,5,8,5,6,4,8,6,12,4,7,12,8,3,9,0,8
I,3,8,4,6,2,7,7,0,7,13,6,8,0,8,1,7
M,8,12,9,6,5,3,8,5,6,4,2,11,8,8,2,8
K,5,6,7,4,3,9,7,2,7,11,3,7,3,8,3,9
C,1,0,1,1,0,6,7,6,7,7,6,13,0,8,4,10
W,2,0,3,1,1,8,8,4,0,7,8,8,6,10,0,8
A,3,9,5,6,3,12,2,4,2,11,2,9,3,7,3,9
J,2,6,3,4,2,7,7,3,5,14,6,10,1,6,0,7
E,7,10,5,5,2,7,8,5,7,10,6,8,1,9,7,8
H,5,9,8,7,8,7,7,6,6,7,6,8,3,8,3,8
S,2,3,3,1,1,7,9,3,7,11,7,7,1,9,4,6
T,4,7,5,5,4,8,10,3,6,10,8,5,2,12,3,5
P,12,13,9,8,4,7,9,6,4,11,4,5,5,9,5,8
T,2,3,3,2,1,7,12,3,5,7,10,8,2,11,1,8
F,3,9,4,6,1,1,14,5,3,12,10,5,0,8,2,6
O,2,2,3,4,2,7,7,7,4,7,6,8,2,8,3,8
N,5,11,5,8,5,7,7,13,1,6,6,8,6,8,1,9
Q,4,8,5,8,3,8,6,9,7,7,4,9,3,8,4,8
E,4,7,5,6,5,6,7,4,4,7,7,9,4,11,8,11
V,8,11,7,8,4,4,11,3,4,9,11,7,2,10,1,8
D,4,11,5,8,5,8,7,6,7,7,6,5,6,8,3,7
T,5,10,5,5,3,7,9,2,6,11,6,7,2,9,4,6
P,4,9,6,6,4,7,11,7,3,11,5,3,2,10,4,8
J,5,10,7,8,3,7,7,3,6,15,6,10,3,8,2,8
T,3,4,4,3,1,5,11,2,7,11,9,5,1,10,2,5
I,2,9,2,6,2,7,7,0,8,7,6,8,0,8,3,8
B,3,5,5,4,5,7,8,4,4,7,6,8,6,9,7,8
R,5,8,7,6,7,7,6,3,5,7,6,8,6,9,6,7
T,3,10,5,7,1,10,15,1,6,4,11,9,0,8,0,8
K,3,8,5,6,3,5,7,5,7,6,6,11,3,8,5,9
C,4,8,5,6,3,6,8,7,8,8,8,14,2,10,4,9
I,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
I,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
I,0,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8
F,4,10,4,8,3,1,13,4,3,12,10,6,0,8,2,6
I,4,10,6,8,7,8,9,3,5,9,5,4,6,9,7,2
W,3,2,5,4,3,7,10,2,2,7,9,8,7,11,0,8
S,4,10,5,7,4,7,7,5,8,4,6,10,1,10,9,9
U,3,5,4,4,2,7,8,5,6,5,9,9,5,10,1,7
V,5,9,7,7,4,7,12,2,3,5,11,9,4,10,2,7
Y,1,1,2,1,1,7,10,1,5,7,11,8,1,11,1,8
L,5,10,8,8,9,7,7,3,6,6,7,11,6,12,6,6
I,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
E,4,9,5,7,4,4,9,3,8,10,8,10,2,8,4,6
M,3,4,4,3,3,7,6,6,4,6,7,8,7,5,2,8
G,4,9,5,7,2,8,6,8,8,6,6,12,2,8,5,10
E,6,9,8,7,8,8,10,6,3,6,6,9,5,7,7,9
D,3,6,5,4,6,9,9,4,4,7,6,6,3,8,7,5
H,5,10,8,8,8,7,7,5,7,7,6,8,6,8,4,8
Y,3,8,5,5,1,8,10,2,3,7,12,8,1,11,0,8
B,4,6,6,4,3,10,7,3,8,11,3,6,2,8,5,10
G,6,9,7,7,4,6,7,7,8,10,7,11,2,9,4,9
N,4,9,5,4,2,7,8,3,3,12,9,9,5,9,0,8
P,4,7,4,5,2,4,14,8,1,11,6,3,0,10,4,8
L,5,9,7,8,6,7,8,3,6,6,7,9,3,8,8,8
T,4,7,5,5,4,7,7,7,6,7,8,8,3,10,5,9
U,6,11,6,8,3,8,4,14,6,6,15,8,3,9,0,8
K,4,5,5,4,3,5,6,4,8,7,7,11,3,8,5,10
K,5,11,6,8,5,4,8,8,3,6,3,11,3,8,2,11
I,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8
B,2,5,3,4,3,7,7,5,5,6,6,6,2,8,5,9
J,5,11,7,8,8,8,6,4,4,8,5,5,6,6,6,3
S,4,10,5,8,2,7,7,6,9,4,6,8,0,8,9,8
Q,3,5,4,6,4,7,8,5,2,7,8,11,2,9,5,8
L,4,10,5,7,3,0,2,4,6,1,0,8,0,8,0,8
K,6,10,6,5,4,9,6,3,6,11,2,8,5,6,4,9
Z,1,3,2,2,1,7,7,1,8,11,6,9,1,9,5,8
K,5,5,5,8,2,4,6,8,2,7,7,12,3,8,3,11
L,3,6,4,4,2,6,5,1,9,7,2,10,0,7,3,8
S,2,3,4,1,1,8,8,2,7,10,6,7,1,9,4,8
H,1,0,1,0,0,7,8,10,1,7,6,8,2,8,0,8
N,4,8,5,6,5,6,6,7,5,6,5,7,3,7,3,8
H,9,11,12,8,8,7,7,3,6,10,7,9,3,8,4,8
K,4,9,6,7,7,7,6,5,5,6,5,7,7,6,8,14
C,4,9,6,7,2,6,6,7,11,9,5,13,1,10,4,9
S,2,3,3,1,1,8,8,2,7,10,6,7,1,9,4,8
S,4,7,6,5,7,7,8,3,3,8,6,7,3,7,12,2
H,1,1,2,1,1,7,7,11,1,7,6,8,3,8,0,8
Z,9,10,6,14,6,6,9,5,2,12,8,7,3,8,12,5
B,3,7,4,5,4,8,8,6,6,7,5,6,2,8,6,9
Q,5,8,6,7,3,9,7,9,7,6,6,10,3,8,5,9
D,3,6,4,4,3,8,7,5,7,10,5,6,3,8,3,9
G,7,12,6,6,4,7,8,4,3,9,5,6,3,9,10,7
D,3,6,4,4,4,8,7,5,8,7,7,5,3,8,3,7
S,5,11,6,8,4,8,7,3,6,10,7,9,2,10,5,8
U,4,9,6,6,5,8,8,8,5,6,7,9,3,8,4,6
E,4,9,3,4,2,8,7,3,4,10,5,8,3,9,8,11
B,1,3,3,2,2,9,6,3,5,10,5,7,2,8,4,9
I,3,7,4,5,2,6,8,0,7,13,7,8,0,8,1,7
Z,2,4,3,2,2,7,7,5,9,6,6,8,2,8,7,8
C,3,7,4,5,2,5,8,7,8,7,8,14,1,8,4,10
H,6,8,9,6,5,5,8,4,7,10,10,10,5,10,4,6
O,3,6,4,4,2,9,9,8,7,5,8,10,3,8,4,8
Z,2,3,4,2,1,7,7,2,9,12,6,9,1,9,5,7
F,6,11,6,6,4,10,7,2,5,10,5,6,4,8,6,9
X,4,8,4,6,3,7,7,4,4,7,6,8,3,8,4,8
W,7,9,8,4,4,4,8,2,3,8,10,8,9,11,2,5
Z,5,7,4,11,4,7,8,4,2,12,7,7,3,9,11,5
A,4,9,6,8,6,10,7,4,6,6,9,5,5,11,4,4
A,4,11,7,8,4,12,2,3,3,10,2,9,3,7,4,9
N,3,5,6,4,3,6,9,2,4,10,7,7,5,8,1,8
C,5,5,6,8,3,5,7,7,11,7,6,12,1,8,4,9
R,4,7,5,5,4,8,9,6,6,8,5,8,3,7,6,11
R,5,5,5,8,3,6,10,10,4,7,5,8,3,8,6,11
U,7,11,10,8,8,8,7,8,6,6,7,9,4,9,5,6
G,5,4,6,6,3,8,8,8,8,6,7,8,2,7,6,11
B,4,8,5,6,5,10,7,3,6,10,4,6,2,8,4,10
M,2,3,3,2,2,8,6,6,4,7,8,8,6,5,2,8
R,2,4,4,3,3,8,7,4,5,8,5,7,3,7,4,11
X,10,13,9,7,4,6,7,2,9,9,7,9,4,6,4,6
N,4,7,6,5,4,8,8,6,5,7,6,5,5,9,2,6
H,3,2,5,3,3,8,7,6,6,7,6,7,3,8,3,7
W,5,9,8,6,3,4,8,5,2,7,9,8,8,9,0,8
E,4,9,4,6,4,3,9,5,10,7,6,14,0,8,6,8
L,3,7,5,5,3,4,3,8,6,1,3,3,1,6,0,6
I,7,13,6,8,3,10,7,2,5,11,5,6,2,10,5,11
X,4,6,6,4,4,7,7,2,6,7,5,8,3,6,6,8
E,4,6,5,4,5,7,7,3,6,7,7,11,4,9,7,8
L,2,5,4,3,2,6,4,1,8,8,2,10,0,7,2,8
B,2,1,2,2,2,7,7,4,4,6,6,6,2,8,4,10
K,4,7,6,6,6,10,6,2,3,9,3,8,5,6,6,13
R,2,4,3,3,2,10,6,3,5,10,3,7,2,7,3,10
O,4,11,5,8,4,7,7,9,5,7,6,8,3,8,3,8
C,7,10,5,6,2,5,10,5,8,11,8,9,2,8,5,8
D,5,8,6,6,5,8,7,6,9,7,6,5,6,8,3,7
V,2,7,4,5,2,9,11,3,3,3,11,9,2,10,1,8
Z,1,0,2,1,0,7,7,2,10,8,6,8,0,8,6,8
Q,4,8,5,9,5,8,7,7,4,9,6,9,3,8,6,8
L,7,13,7,7,5,9,3,4,3,11,6,10,4,8,7,9
L,5,10,7,8,3,8,3,2,8,9,2,9,1,6,3,8
O,4,5,6,7,3,9,6,9,8,8,4,9,3,8,4,8
N,6,11,8,8,5,7,8,6,6,7,7,5,7,10,3,4
U,1,0,2,1,0,7,5,10,4,7,12,8,3,10,0,8
D,6,11,6,6,4,6,8,4,7,10,6,7,5,8,6,5
A,2,6,4,4,2,8,3,2,2,7,1,8,2,6,2,6
L,4,10,6,7,4,9,3,2,7,8,2,9,3,4,4,9
Z,3,5,6,4,3,7,7,2,10,12,6,8,1,8,6,8
E,2,1,2,3,2,7,7,6,6,7,6,8,2,8,5,10
E,2,4,2,3,2,7,7,5,7,7,6,8,2,8,5,10
N,1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8
W,4,9,6,6,3,7,8,4,1,6,8,8,8,9,0,8
B,5,9,6,7,6,8,8,6,7,7,6,6,6,8,7,11
Q,5,9,7,11,8,9,8,8,3,5,6,10,3,9,6,10
V,4,9,6,7,2,8,8,5,3,6,14,8,3,9,0,8
G,4,8,5,6,4,8,7,8,6,6,7,9,2,7,5,10
X,6,9,10,7,4,8,8,1,9,10,5,7,3,8,4,8
J,6,9,8,10,7,7,8,4,6,7,7,7,4,8,10,10
R,3,2,4,4,3,7,7,5,5,6,5,6,3,7,4,8
E,3,6,5,4,3,5,8,3,8,11,8,9,2,8,4,7
M,7,13,8,7,5,9,3,2,2,9,4,9,6,2,1,9
W,6,9,6,5,3,2,10,2,3,10,11,9,6,11,1,6
K,8,11,11,8,7,5,7,2,7,10,8,11,3,8,3,7
C,3,6,5,4,1,6,6,6,10,7,5,13,1,9,4,9
D,2,5,4,3,3,9,6,3,5,10,4,6,3,7,3,8
I,1,2,1,3,1,7,7,1,7,7,6,8,0,8,2,8
J,3,5,5,4,2,8,6,3,7,15,5,10,1,6,1,7
T,5,7,6,5,4,7,9,1,9,10,9,5,0,9,3,5
J,3,6,4,4,1,8,6,5,6,15,7,12,1,6,1,7
L,3,11,5,8,4,3,5,2,8,3,1,9,0,7,1,6
F,7,10,6,5,4,8,9,3,4,11,6,5,3,9,6,7
Z,2,4,5,3,2,8,7,2,9,12,6,8,1,8,5,8
E,3,7,5,5,3,8,7,2,9,11,5,8,2,8,5,9
V,9,14,8,8,5,6,9,4,4,8,8,5,5,13,3,7
E,4,11,6,8,5,10,6,2,7,11,4,9,3,7,6,12
X,6,8,8,7,8,8,8,2,5,8,6,8,4,8,8,8
D,3,5,4,4,3,7,7,7,7,6,6,5,2,8,3,7
K,7,9,10,6,7,9,7,1,6,10,3,8,6,7,5,10
B,2,5,4,4,3,9,7,2,6,11,5,7,4,7,5,9
K,4,8,6,6,6,6,8,5,4,7,5,8,4,6,9,9
I,5,12,5,6,3,9,8,2,5,12,4,5,2,10,5,11
L,6,10,8,8,9,6,7,3,6,7,7,11,6,12,6,7
X,5,5,6,8,2,7,7,5,4,7,6,8,3,8,4,8
Q,8,13,7,7,6,9,6,4,7,10,6,7,4,8,10,9
W,8,9,8,6,5,1,10,2,3,10,11,9,7,10,1,7
G,5,11,6,8,3,7,6,8,9,5,5,10,1,8,6,11
P,3,7,3,4,2,4,12,8,2,10,6,4,1,10,3,8
D,3,5,4,4,3,7,7,7,6,6,6,5,2,8,3,7
G,4,4,5,6,2,7,5,7,8,6,5,11,1,8,6,11
U,4,6,5,4,4,7,8,7,5,5,7,11,4,9,5,5
Z,4,6,5,4,3,7,7,2,9,11,6,8,1,9,6,8
U,3,7,3,5,2,8,6,10,4,7,12,9,3,9,0,8
M,4,6,6,4,4,11,7,2,4,9,3,6,7,6,2,8
A,2,1,3,1,1,7,4,2,0,7,2,8,3,6,1,8
V,5,11,8,8,5,7,12,2,3,5,10,9,4,11,2,7
K,5,9,8,6,4,3,8,3,8,12,12,12,3,8,4,5
A,1,0,2,0,0,7,4,2,0,7,2,8,2,6,1,8
W,5,8,7,6,3,10,8,5,1,7,8,8,8,9,0,8
R,3,8,5,6,4,8,7,4,5,9,3,8,3,7,4,11
I,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
D,5,9,6,7,7,7,7,7,6,7,6,4,3,8,3,8
W,4,5,6,4,6,8,7,4,4,6,5,8,9,8,6,9
E,5,9,6,8,7,6,8,4,4,8,7,9,5,10,9,11
G,5,11,7,8,9,8,7,5,2,6,6,10,7,8,6,12
O,4,10,6,7,3,8,7,9,8,7,6,8,3,8,4,8
C,4,7,5,5,2,6,7,6,7,12,8,13,2,10,3,8
J,5,8,6,6,3,7,6,3,5,15,7,11,1,6,1,7
O,4,4,5,6,2,7,7,8,8,6,5,7,3,8,4,8
I,3,10,6,8,6,9,6,2,4,8,5,5,5,8,5,6
A,5,9,8,6,6,9,5,2,5,8,1,6,3,7,4,7
S,2,3,2,1,1,8,8,6,4,7,6,7,2,8,8,8
P,7,12,6,6,4,8,9,4,4,12,5,4,4,10,6,6
V,2,3,3,2,1,5,12,2,2,8,10,7,2,11,0,8
V,4,11,6,8,4,6,11,2,3,6,11,9,2,10,1,8
T,7,13,6,7,4,7,8,2,7,11,6,7,3,8,5,5
M,6,8,9,7,10,9,8,5,4,7,6,7,13,10,7,5
G,3,8,4,6,3,6,6,5,4,5,6,9,2,8,4,8
D,5,10,8,8,5,9,6,3,7,11,4,6,3,8,3,9
O,7,10,5,6,3,10,5,6,5,9,3,8,5,9,5,9
T,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8
B,3,5,5,4,3,9,7,2,6,11,5,7,2,8,4,10
L,2,6,2,4,1,0,1,5,6,0,0,6,0,8,0,8
C,4,8,5,6,2,6,8,6,10,6,6,13,1,8,4,8
X,6,11,9,8,5,7,7,1,9,10,6,8,3,8,4,7
Y,2,6,4,4,0,9,10,2,2,6,12,8,1,11,0,8
P,3,7,4,5,3,4,12,6,4,12,8,3,1,10,3,6
B,5,11,5,6,5,8,7,3,4,9,6,7,6,7,8,7
K,2,6,3,4,1,3,7,7,2,7,6,11,3,8,2,11
Y,4,11,6,8,3,6,11,2,3,8,12,8,1,11,0,8
Q,2,3,3,4,2,7,9,5,2,7,9,10,2,9,5,8
P,7,13,6,7,4,9,8,4,5,13,4,4,4,10,6,6
U,2,3,3,2,1,6,8,5,7,9,7,8,3,9,3,6
R,4,8,6,6,5,6,8,5,6,7,5,7,6,7,5,8
S,7,11,8,9,6,9,7,3,6,10,5,8,3,10,6,9
X,5,10,7,8,6,8,7,3,5,6,7,6,4,10,10,9
B,4,10,6,8,7,8,8,4,5,10,5,6,3,8,5,10
A,5,11,8,8,4,10,2,2,3,9,1,8,2,7,3,7
P,3,2,3,4,3,6,9,4,4,9,8,4,4,10,3,7
K,4,2,5,3,3,5,7,4,8,7,6,11,3,8,5,9
K,3,4,5,3,3,9,6,2,6,10,4,9,4,7,4,9
A,2,4,4,5,2,8,6,3,1,7,0,8,2,7,2,8
Y,4,11,6,8,4,7,9,2,6,6,12,9,2,11,2,8
Q,7,9,7,11,8,7,10,4,4,7,10,11,5,11,10,9
E,4,11,5,8,6,7,7,5,8,7,6,9,3,8,6,9
W,5,8,5,6,4,1,10,3,3,11,11,9,5,11,1,7
J,5,10,7,7,3,6,8,3,6,15,7,10,1,6,1,6
C,7,9,7,7,3,3,8,4,9,10,10,13,1,7,3,7
U,4,6,4,4,2,7,4,14,5,7,13,8,3,9,0,8
H,3,4,5,2,2,7,6,3,5,10,6,9,3,7,3,8
F,3,6,5,4,2,6,11,2,5,13,7,4,1,10,2,8
S,5,10,6,8,5,7,7,5,8,5,6,11,1,10,10,9
M,5,9,6,7,4,8,7,13,2,6,9,8,8,6,0,8
G,7,10,7,8,5,5,7,6,6,9,7,12,2,9,4,10
C,4,9,6,6,2,7,8,7,10,5,6,13,1,7,4,9
W,4,7,6,5,3,5,8,4,1,7,9,8,8,9,0,8
R,6,10,8,7,8,8,5,6,4,8,6,8,7,6,6,11
R,5,8,7,6,6,6,7,6,6,6,5,7,3,8,5,8
D,2,1,3,3,2,7,7,6,6,6,5,5,2,8,3,7
T,3,9,4,6,1,8,15,1,6,6,11,8,0,8,0,8
E,6,11,9,8,6,6,7,2,9,11,6,9,2,8,5,8
O,5,6,7,5,4,7,5,4,5,9,5,8,3,6,5,7
D,3,4,4,2,2,7,7,7,7,7,6,5,2,8,3,7
R,4,6,5,4,4,7,7,5,7,7,6,6,3,7,5,8
A,4,9,6,7,6,7,8,8,4,6,6,9,3,7,8,5
M,4,5,7,4,4,6,6,3,4,9,9,10,7,5,2,8
G,3,5,4,4,2,6,6,5,5,9,7,11,2,8,4,10
X,3,10,5,7,4,7,7,3,8,6,6,8,3,8,7,7
G,3,7,4,5,3,6,6,5,4,6,6,9,2,8,3,8
Y,2,7,4,5,1,8,11,0,3,6,11,8,0,10,0,8
N,8,11,11,8,5,7,8,3,5,10,6,7,7,9,2,7
P,2,3,3,2,2,6,10,6,2,11,5,4,1,9,2,9
D,5,10,5,5,3,9,5,4,5,12,3,8,5,7,5,10
L,5,10,7,8,5,7,4,1,8,8,2,10,0,6,3,8
G,5,5,6,7,3,7,7,8,7,6,6,7,2,7,7,11
A,2,7,4,5,3,12,4,3,2,9,2,9,2,6,2,8
Q,3,3,4,4,3,8,7,6,2,8,7,10,2,8,4,9
N,3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8
A,3,2,5,4,2,8,2,2,2,7,2,8,2,7,2,7
C,2,3,2,2,1,4,8,4,6,11,9,11,1,9,2,7
Z,2,3,2,1,1,8,7,5,8,6,6,7,1,8,6,8
A,4,8,7,6,5,6,5,2,3,4,2,6,2,6,3,4
I,3,9,5,6,3,7,7,0,7,13,6,9,0,8,1,8
Y,3,5,4,4,2,5,9,1,8,10,9,5,2,10,4,4
O,3,5,5,4,3,6,6,6,5,9,5,8,3,6,4,7
S,4,9,4,4,2,8,3,3,4,8,2,8,3,6,5,8
K,7,11,10,8,8,10,6,1,6,10,3,8,6,8,6,11
D,2,1,3,2,2,7,7,6,6,7,6,5,2,8,2,7
H,4,7,4,5,4,7,8,12,1,7,4,8,3,8,0,8
K,2,6,3,4,1,3,7,7,3,7,7,11,3,8,2,10
H,1,0,1,0,0,7,8,10,1,7,6,8,2,8,0,8
Q,2,3,3,5,3,8,7,7,3,6,6,9,3,8,5,10
S,5,9,7,6,3,8,8,4,8,11,6,7,2,8,5,7
N,3,1,3,3,2,7,9,5,4,7,6,7,4,8,1,7
X,5,6,7,4,3,7,8,1,8,10,6,8,3,8,3,7
O,5,9,7,7,5,7,7,9,4,7,6,8,3,8,3,8
A,1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8
C,4,9,5,6,2,6,6,7,10,9,5,14,1,10,4,9
X,4,10,7,8,6,6,8,2,6,7,6,10,4,6,7,7
Q,5,10,7,8,7,8,5,8,3,6,7,8,4,7,7,8
O,5,10,4,6,3,6,7,6,3,9,7,9,5,9,5,8
S,4,6,5,4,3,7,7,3,7,10,5,7,2,8,5,8
E,4,6,6,6,6,6,8,4,4,8,7,9,4,11,8,10
I,1,6,2,4,2,7,7,1,8,7,6,9,0,8,3,8
L,4,6,5,5,4,8,5,5,6,6,7,8,3,8,6,9
X,5,9,8,7,6,6,8,3,6,7,7,11,5,6,8,6
D,4,9,5,7,5,10,6,4,5,10,3,6,3,7,3,8
C,5,10,6,8,2,6,7,7,10,7,6,15,1,8,4,9
N,8,10,9,6,4,8,6,3,4,13,4,8,6,8,0,7
Y,2,7,4,5,1,9,10,1,3,6,12,8,1,11,0,8
T,5,7,5,5,3,7,10,1,10,11,9,5,1,9,4,4
T,5,6,7,6,6,8,10,5,8,7,6,8,3,10,7,7
M,5,11,9,8,12,10,6,3,3,8,4,7,11,6,5,4
J,7,11,6,8,4,10,6,2,5,11,6,8,2,9,7,12
J,2,5,3,3,1,10,5,2,6,14,4,9,0,7,0,8
G,4,8,4,6,3,7,7,6,6,10,7,11,2,9,4,9
I,2,8,3,6,1,7,7,0,7,13,6,8,0,8,1,8
J,6,10,9,7,6,8,6,4,6,8,6,7,3,6,4,7
E,4,10,6,8,4,7,7,3,8,11,7,9,3,8,5,8
R,4,8,5,6,4,6,8,5,5,6,5,8,3,7,5,9
X,4,9,7,7,5,8,7,3,8,5,6,8,2,8,6,8
X,5,10,8,7,5,4,7,1,8,10,10,10,4,7,4,5
Q,2,0,2,1,1,8,7,7,4,6,6,9,2,8,3,8
K,2,7,3,4,1,4,8,8,2,6,4,11,3,8,2,10
C,3,7,4,5,2,6,8,9,8,9,7,10,2,11,4,9
N,5,6,7,6,6,6,9,4,3,6,5,9,8,7,5,9
J,1,3,2,1,0,8,6,3,5,14,7,11,1,7,0,7
U,4,8,5,6,5,8,8,7,6,5,8,9,6,8,3,7
Q,2,3,3,4,2,8,8,5,2,7,8,10,2,9,4,8
Z,4,6,5,4,3,6,9,3,9,11,8,6,1,8,6,6
A,5,11,8,8,5,10,1,2,3,8,2,8,4,8,4,9
N,6,5,6,8,3,7,7,15,2,4,6,8,6,8,0,8
V,3,7,4,5,2,9,9,4,2,5,13,8,2,10,0,8
S,3,2,3,3,2,8,8,7,5,8,5,7,2,8,8,8
T,2,3,3,1,1,5,12,2,7,11,9,4,0,9,1,5
X,4,6,6,4,3,7,7,1,8,10,8,8,3,8,3,7
Y,5,10,7,7,4,4,10,2,8,11,12,9,3,9,2,6
Q,6,14,6,8,4,10,3,4,7,11,3,8,3,9,6,13
Q,4,9,5,8,3,8,9,8,6,6,9,9,3,7,6,10
B,4,8,5,6,5,7,6,5,4,6,5,7,4,9,6,7
L,9,14,8,8,4,10,2,4,4,13,5,13,2,7,6,9
J,4,9,4,7,3,7,10,2,3,13,5,5,2,8,7,9
P,6,9,8,7,7,6,7,7,5,8,7,8,3,9,7,9
F,3,7,6,5,6,10,7,1,5,9,5,6,4,10,5,7
S,5,8,6,6,7,8,9,5,4,8,5,6,4,10,9,7
